Episode,Total Reward
1180,3807.71546292305
1181,1175.7945861283224
1182,1986.5505775213242
1183,860.0
1184,647.1821083409595
1185,1773.0000014084378
1186,220.00000000000006
1187,1508.4271248877048
1188,2288.0064057866384
1189,711.0
1190,372.0000000002066
1191,715.0
1192,2344.0694571400018
1193,1519.8836820048746
1194,2362.318044960499
1195,1187.0002515332
1196,2286.0019686519136
1197,549.0000005425467
1198,1544.9937298372388
1199,1947.0374822050944
1200,334.2258637435734
1201,1571.0000818145445
1202,1610.2246995369496
1203,1389.0
1204,2424.0
1205,1595.0000000000002
1206,2534.000000347721
1207,2174.0
1208,2126.0001194896345
1209,2862.0
1210,2560.0000000001323
1211,1560.0000371439878
1212,2724.0
1213,1188.0000000712832
1214,2237.0
1215,2652.0000001356957
1216,2808.0005256878794
1217,2819.3196850200184
1218,827.0002991320324
1219,2152.003893246424
1220,2274.000000000067
1221,988.0000000000001
1222,1784.193442685515
1223,2391.0000000000005
1224,2086.0000000116747
1225,1204.0
1226,2295.000000021269
1227,2584.441422343254
1228,-511.0
1229,2890.000000000016
1230,2539.914135336876
1231,1400.0
1232,794.0000000002276
1233,2352.000000019753
1234,460.0
1235,970.0
1236,605.0000000000417
1237,780.0000632941004
1238,1414.0000000021885
1239,1320.0
1240,934.0000000000001
1241,1770.000062802872
1242,763.0000000000002
1243,2304.0000000000005
1244,1635.0
1245,1312.0000000000032
1246,1376.0
1247,1954.0000478957472
1248,1400.0
1249,2728.0
1250,2552.0
1251,988.0000000000002
1252,2462.001036731729
1253,253.00000000000398
1254,2277.0
1255,437.469409044832
1256,1869.2883167038672
1257,1501.0
1258,2616.0000000001255
1259,2796.0001527004324
1260,2424.0
1261,2336.0000000397285
1262,3558.807713508606
1263,1158.0
1264,1578.0000016940392
1265,2584.0000000000005
1266,2108.000000125295
1267,2252.000058785966
1268,732.0000000316047
1269,1351.0000000290954
1270,2372.613590349967
1271,3004.211922928691
1272,1357.0
1273,360.0000000001062
1274,2256.0
1275,1462.0000000028538
1276,1966.0000000000166
1277,1940.0009602080331
1278,1012.0011885063973
1279,2351.0
1280,1003.0
1281,2446.0000345247836
1282,2546.0
1283,355.0068532081723
1284,2846.0000000000005
1285,2240.0
1286,2606.0
1287,2546.0
1288,2700.130671164574
1289,2757.0
1290,1117.0000000945197
1291,2374.0021177208564
1292,2700.3512091655284
1293,381.0
1294,1580.0004469580917
1295,2278.0
1296,749.1155636262702
1297,2576.0000276716305
1298,2890.000000080621
1299,1180.000031209575
1300,991.7394491450395
1301,841.0000000000795
1302,3198.967003662139
1303,3072.0497636245855
1304,2159.003480385144
1305,3731.836737394333
1306,2950.0000000000045
1307,2406.0
1308,500.000000018564
1309,2938.0
1310,2396.0
1311,2508.0
1312,2334.000159619213
1313,2682.000025634144
1314,2682.0
1315,2868.0000163507048
1316,2604.0
1317,2850.0131926612057
1318,2110.0000168571896
1319,2566.0000000000005
1320,2468.0
1321,2380.0
1322,2464.0
1323,2034.0000000000002
1324,3243.5749232172966
1325,352.0
1326,2470.0
1327,2586.0
1328,3002.0036508301146
1329,2838.0586151069547
1330,2956.000000000001
1331,2882.0000001069725
1332,2475.180456701666
1333,2342.017853025336
1334,3467.0419397950172
1335,1764.0
1336,2620.0
1337,1698.0
1338,2526.0340339085215
1339,1854.0006197848331
1340,2650.0
1341,1090.0017437249262
1342,2596.177390581797
1343,2418.0
1344,3056.000000056825
1345,1892.0011816932256
1346,3172.001242680127
1347,2371.4442383646965
1348,2584.0
1349,1319.02993478397
1350,2654.000000000179
1351,1471.0000956165723
1352,2846.0
1353,2454.0
1354,1452.743788912252
1355,1184.0000007133904
1356,1678.000000025562
1357,1708.0000043131188
1358,2307.0000044033504
1359,2787.543841075152
1360,3012.3723392896354
1361,750.2256563417614
1362,1934.0
1363,2432.000001105373
1364,2876.000000000031
1365,1349.002079088744
1366,1396.0000000069042
1367,2692.0
1368,798.0
1369,1123.0
1370,409.0
1371,3118.006147194188
1372,2744.0011852712564
1373,3285.4275827407837
1374,4601.291074872017
1375,2042.0
1376,2336.0
1377,1766.000002703315
1378,1284.0
1379,2412.0
1380,2240.0
1381,3166.0
1382,498.3298492319882
1383,390.0103915558211
1384,2592.0
1385,2432.000000258367
1386,1748.1674840417108
1387,2598.0000014079233
1388,2326.000000000001
1389,1690.0000012442745
1390,1877.0000000000002
1391,2490.433501292253
1392,1049.0000067786607
1393,2482.0
1394,1195.0
1395,1892.0000006057285
1396,2768.0000072112566
1397,2082.0
1398,2818.010915070954
1399,1669.0000485845192
1400,3082.115734934807
1401,2722.0008627094203
1402,2176.0000058295723
1403,2440.0
1404,2592.0001677322357
1405,1806.0841861481604
1406,2310.0
